rebalance_month,symbol,rank,adv_usd,n_days_trailing
2025-05,AMD,7,5860588330.86,250
2025-05,AVGO,8,5604059371.54,250
2025-05,MSTR,9,4896442386.62,250
2025-05,GOOGL,10,4857985611.48,250
2025-05,PLTR,11,4847618536.43,250
2025-05,SMCI,12,3625668315.16,250
2025-05,GOOG,13,3335148967.28,250
2025-05,LLY,14,2868027668.47,250
2025-05,TSM,15,2815118911.32,250
2025-05,MU,16,2388327925.88,250
2025-05,UNH,17,2387717609.67,250
2025-05,COIN,18,2276095329.5,250
2025-05,JPM,19,2190938145.33,250
2025-05,V,20,2152223470.46,250
2025-05,BABA,21,2112516183.73,250
2025-05,BRK.A,22,1927201268.88,250
2025-05,BRK.B,23,1924754068.17,250
2025-05,CRM,24,1921117641.85,250
2025-05,INTC,25,1859403239.06,250
2025-05,COST,26,1855033155.61,250
2025-05,XOM,27,1796100147.76,250
2025-05,CRWD,28,1649511257.44,250
2025-05,BAC,29,1626691315.92,250
2025-05,ADBE,30,1612004900.61,250
2025-05,QCOM,31,1529923513.61,250
2025-05,BA,32,1496510610.64,250
2025-05,WMT,33,1474846504.23,250
2025-05,ORCL,34,1449669870.26,250
2025-05,UBER,35,1419843073.65,250
2025-05,APP,36,1389751790.75,250
2025-05,PDD,37,1340814022.54,250
2025-05,NOW,38,1331308161.26,250
2025-05,MA,39,1316110887.53,250
2025-05,HD,40,1299542554.78,250
2025-05,ASML,41,1265815472.39,250
2025-05,GS,42,1260244019.89,250
2025-05,DELL,43,1250458991.99,250
2025-05,MRK,44,1232776855.18,250
2025-05,AMAT,45,1229058929.41,250
2025-05,JNJ,46,1227623996.11,250
2025-05,CVX,47,1210297037.28,250
2025-05,PG,48,1205525948.68,250
2025-05,TXN,49,1173822454.2,250
2025-05,WFC,50,1138627837.47,250
2025-05,ABBV,51,1118218122.87,250
2025-05,MRVL,52,1105446789.86,250
2025-05,CSCO,53,1103553633.7,250
2025-05,BKNG,54,1102660266.98,250
2025-05,PFE,55,1101098041.0,250
2025-05,NKE,56,1089015848.02,250
2025-05,SBUX,57,1048017600.24,250
2025-05,KO,58,1031535496.65,250
2025-05,MCD,59,1024218171.3,250
2025-05,PANW,60,1012577887.23,250
2025-05,DIS,61,1010971119.04,250
2025-05,ARM,62,998005754.29,250
2025-05,PEP,63,988720449.67,250
2025-05,ACN,64,983072424.05,250
2025-05,LRCX,65,978826717.55,250
2025-05,INTU,66,978037953.46,250
2025-05,C,67,968696529.55,250
2025-05,SPOT,68,967899780.1,250
2025-05,GE,69,955902173.38,250
2025-05,TMO,70,951863968.85,250
2025-05,VST,71,921741142.37,250
2025-05,SNOW,72,920141731.08,250
2025-05,CAT,73,916541660.71,250
2025-05,IBM,74,915668100.03,250
2025-05,TMUS,75,910987592.92,250
2025-05,GEV,76,907092846.23,250
2025-05,HOOD,77,903745557.95,250
2025-05,LIN,78,875522365.54,250
2025-05,CEG,79,860103254.16,250
2025-05,VRT,80,856464415.08,250
2025-05,MARA,81,851060185.79,250
2025-05,VZ,82,842873358.93,250
2025-05,AMGN,83,837227361.36,250
2025-05,CMCSA,84,835001225.79,250
2025-05,ANET,85,821376026.12,250
2025-05,T,86,818007298.95,250
2025-05,ETN,87,816377429.33,250
2025-05,PYPL,88,813890055.84,250
2025-05,ISRG,89,804002191.01,250
2025-05,NEE,90,801381231.58,250
2025-05,SHOP,91,788253871.27,250
2025-05,DHR,92,787463301.84,250
2025-05,HON,93,784133836.76,250
2025-05,F,94,766593120.31,250
2025-05,CMG,95,764257642.84,250
2025-05,KLAC,96,759875875.32,250
2025-05,MS,97,759237538.25,250
2025-05,AXP,98,753326916.47,250
2025-05,ADI,99,751590076.6,250
2025-05,TGT,100,751565704.1,250
2025-05,COP,101,748939524.24,250
2025-05,MELI,102,731912196.61,250
2025-05,PM,103,716863383.44,250
2025-05,CVNA,104,713661513.73,250
2025-05,ABT,105,710614033.04,250
2025-05,CVS,106,688908670.97,250
2025-05,LULU,107,688115851.58,250
2025-05,SCHW,108,687939560.54,250
2025-05,GILD,109,669326253.06,250
2025-05,BMY,110,659751861.94,250
2025-05,RDDT,111,653696359.25,250
2025-05,ELV,112,653226001.41,250
2025-05,DASH,113,652187387.97,250
2025-05,PGR,114,647291105.75,250
2025-05,GM,115,647154710.69,250
2025-05,RTX,116,646265747.49,250
2025-05,ABNB,117,645419142.16,250
2025-05,WDAY,118,643303188.22,250
2025-05,BLK,119,636758655.26,250
2025-05,VRTX,120,623151165.25,250
2025-05,TJX,121,623062163.41,250
2025-05,LMT,122,620371842.17,250
2025-05,SHW,123,614003700.67,250
2025-05,UPS,124,610095496.65,250
2025-05,NVO,125,608969944.45,250
2025-05,UNP,126,608478099.22,250
2025-05,KKR,127,607122214.66,250
2025-05,REGN,128,603644865.56,250
2025-05,LOW,129,603066248.93,250
2025-05,SPGI,130,601395187.64,250
2025-05,DE,131,591899569.27,250
2025-05,NXPI,132,589128169.79,250
2025-05,FCX,133,588219359.93,250
2025-05,MDT,134,573140483.26,250
2025-05,GME,135,568747703.69,250
2025-05,BSX,136,560911532.71,250
2025-05,BX,137,559867834.22,250
2025-05,OXY,138,559261496.78,250
2025-05,SNPS,139,553918861.14,250
2025-05,SLB,140,552917071.11,250
2025-05,FSLR,141,552099730.51,250
2025-05,CI,142,547867825.8,250
2025-05,XYZ,143,546668956.34,250
2025-05,MCHP,144,544106671.03,250
2025-05,APO,145,543372156.19,250
2025-05,CDNS,146,542427699.21,250
2025-05,FISV,147,537740691.15,250
2025-05,DDOG,148,536614394.67,250
2025-05,MPWR,149,534513337.69,250
2025-05,COF,150,525277205.87,250
2025-06,NVDA,1,35095307074.45,249
2025-06,TSLA,2,27872095904.01,249
2025-06,AAPL,3,12432961864.9,249
2025-06,MSFT,4,9011119180.83,249
2025-06,META,5,8333333728.19,249
2025-06,AMZN,6,8270596034.46,249
2025-06,PLTR,7,5775619127.65,249
2025-06,AVGO,8,5699341892.99,249
2025-06,AMD,9,5565176578.05,249
2025-06,MSTR,10,5227065610.01,249
2025-06,GOOGL,11,5122645567.7,249
2025-06,GOOG,12,3493525764.6,249
2025-06,SMCI,13,3375460251.96,249
2025-06,UNH,14,3028201110.59,249
2025-06,LLY,15,3019416691.55,249
2025-06,TSM,16,2876772549.09,249
2025-06,COIN,17,2420242600.27,249
2025-06,MU,18,2369288166.05,249
2025-06,JPM,19,2216457213.76,249
2025-06,V,20,2132544068.98,249
2025-06,BABA,21,2110950822.3,249
2025-06,BRK.B,22,2051829319.63,249
2025-06,COST,23,1909016009.05,249
2025-06,CRM,24,1904039831.03,249
2025-06,INTC,25,1857329475.28,249
2025-06,XOM,26,1746861920.47,249
2025-06,CRWD,27,1701394378.58,249
2025-06,BAC,28,1664140522.88,249
2025-06,ADBE,29,1589379424.28,249
2025-06,APP,30,1566672320.79,249
2025-06,BA,31,1544129069.23,249
2025-06,WMT,32,1533361481.35,249
2025-06,ORCL,33,1495264284.03,249
2025-06,UBER,34,1486787138.25,249
2025-06,QCOM,35,1469929530.02,249
2025-06,NOW,36,1365146368.32,249
2025-06,MA,37,1331814170.68,249
2025-06,HD,38,1295696701.49,249
2025-06,GS,39,1291470201.92,249
2025-06,PDD,40,1288243821.23,249
2025-06,ASML,41,1277804704.43,249
2025-06,MRK,42,1246523486.59,249
2025-06,AMAT,43,1243940573.81,249
2025-06,JNJ,44,1234852083.05,249
2025-06,PG,45,1228698016.74,249
2025-06,CVX,46,1217039498.57,249
2025-06,BRK.A,47,1212774120.99,249
2025-06,TXN,48,1192777807.52,249
2025-06,ABBV,49,1160707087.51,249
2025-06,WFC,50,1150888796.98,249
2025-06,MRVL,51,1145958313.62,249
2025-06,DELL,52,1135215060.78,249
2025-06,CSCO,53,1128894749.9,249
2025-06,BKNG,54,1110680622.1,249
2025-06,NKE,55,1097896826.92,249
2025-06,PFE,56,1086653379.52,249
2025-06,KO,57,1063103189.02,249
2025-06,SPOT,58,1056809092.16,249
2025-06,HOOD,59,1055295585.41,249
2025-06,MCD,60,1023734699.22,249
2025-06,PEP,61,1019333946.16,249
2025-06,SBUX,62,1017443121.99,249
2025-06,INTU,63,1013838807.52,249
2025-06,DIS,64,1005925355.17,249
2025-06,PANW,65,991545121.93,249
2025-06,C,66,988212354.93,249
2025-06,ACN,67,984351158.29,249
2025-06,GEV,68,983111569.23,249
2025-06,GE,69,982937502.9,249
2025-06,TMO,70,981905538.98,249
2025-06,LRCX,71,980215499.97,249
2025-06,ARM,72,968634940.33,249
2025-06,IBM,73,946830847.44,249
2025-06,SNOW,74,943833973.56,249
2025-06,TMUS,75,929808349.65,249
2025-06,VST,76,918074913.29,249
2025-06,CAT,77,912414487.1,249
2025-06,CEG,78,889021965.18,249
2025-06,LIN,79,885032724.77,249
2025-06,SHOP,80,859444005.41,249
2025-06,VRT,81,854661915.21,249
2025-06,T,82,853431965.06,249
2025-06,VZ,83,845158327.6,249
2025-06,AMGN,84,835134605.16,249
2025-06,MARA,85,834544445.09,249
2025-06,ISRG,86,833737228.01,249
2025-06,ETN,87,831282681.31,249
2025-06,CMCSA,88,830689911.72,249
2025-06,ANET,89,828066475.59,249
2025-06,NEE,90,818007797.49,249
2025-06,HON,91,816360464.18,249
2025-06,PYPL,92,810936650.54,249
2025-06,F,93,806740120.85,249
2025-06,DHR,94,796756205.78,249
2025-06,KLAC,95,783515651.35,249
2025-06,MS,96,777880955.31,249
2025-06,CVNA,97,769466423.36,249
2025-06,AXP,98,769251095.16,249
2025-06,ADI,99,767292622.45,249
2025-06,TGT,100,757585721.5,249
2025-06,PM,101,756609166.88,249
2025-06,MELI,102,753820822.49,249
2025-06,CMG,103,753665510.5,249
2025-06,COP,104,753455208.48,249
2025-06,ABT,105,734719999.71,249
2025-06,RDDT,106,732387130.41,249
2025-06,GILD,107,710368119.88,249
2025-06,HIMS,108,704159113.26,249
2025-06,SCHW,109,698793515.35,249
2025-06,DASH,110,682868256.04,249
2025-06,BMY,111,670865164.58,249
2025-06,PGR,112,667426687.7,249
2025-06,ELV,113,666613725.9,249
2025-06,LULU,114,664373738.21,249
2025-06,CVS,115,661621073.22,249
2025-06,VRTX,116,660849941.29,249
2025-06,ABNB,117,652075219.59,249
2025-06,BLK,118,649566686.58,249
2025-06,RTX,119,645733800.18,249
2025-06,GM,120,642559703.23,249
2025-06,LMT,121,641550319.84,249
2025-06,REGN,122,639488393.17,249
2025-06,NVO,123,632204795.52,249
2025-06,TJX,124,627152547.16,249
2025-06,WDAY,125,621001358.04,249
2025-06,UPS,126,620457641.34,249
2025-06,UNP,127,620238391.51,249
2025-06,KKR,128,618349508.04,249
2025-06,SHW,129,611088870.22,249
2025-06,LOW,130,611038768.69,249
2025-06,SPGI,131,606875650.28,249
2025-06,FISV,132,602528751.75,249
2025-06,COF,133,599079062.86,249
2025-06,DE,134,596526886.02,249
2025-06,NXPI,135,596096038.38,249
2025-06,MDT,136,584922541.83,249
2025-06,BSX,137,584411521.69,249
2025-06,SNPS,138,570585685.09,249
2025-06,BX,139,568925862.89,249
2025-06,CDNS,140,564200676.12,249
2025-06,OXY,141,563520601.13,249
2025-06,APO,142,563168746.34,249
2025-06,FSLR,143,562586864.44,249
2025-06,SOFI,144,561589961.42,249
2025-06,FCX,145,555066520.94,249
2025-06,XYZ,146,553250838.49,249
2025-06,RGTI,147,551511552.15,249
2025-06,MCK,148,549935638.99,249
2025-06,SLB,149,549730351.88,249
2025-06,NU,150,548172535.87,249
2025-07,NVDA,1,33493182425.36,250
2025-07,TSLA,2,29853301763.98,250
2025-07,AAPL,3,11835417853.6,250
2025-07,MSFT,4,9144367533.96,250
2025-07,META,5,8557446009.64,250
2025-07,AMZN,6,8373078647.04,250
2025-07,PLTR,7,6617527372.26,250
2025-07,AVGO,8,5576917233.16,250
2025-07,AMD,9,5477858396.21,250
2025-07,MSTR,10,5372828947.51,250
2025-07,GOOGL,11,5359423627.28,250
2025-07,GOOG,12,3630845837.47,250
2025-07,UNH,13,3147969620.39,250
2025-07,SMCI,14,3057611105.77,250
2025-07,LLY,15,3031984130.66,250
2025-07,TSM,16,2840682014.63,250
2025-07,COIN,17,2639224494.77,250
2025-07,MU,18,2299330853.83,250
2025-07,JPM,19,2261155664.14,250
2025-07,BABA,20,2144192218.85,250
2025-07,V,21,2143797569.78,250
2025-07,BRK.B,22,2102580263.84,250
2025-07,COST,23,1952447386.4,250
2025-07,INTC,24,1914520342.63,250
2025-07,CRM,25,1889524131.86,250
2025-07,XOM,26,1762729556.86,250
2025-07,APP,27,1711376455.25,250
2025-07,BAC,28,1688372452.14,250
2025-07,ORCL,29,1651077731.5,250
2025-07,CRWD,30,1611149378.08,250
2025-07,BA,31,1605154982.72,250
2025-07,WMT,32,1582684004.93,250
2025-07,UBER,33,1550591166.53,250
2025-07,ADBE,34,1541644214.09,250
2025-07,MA,35,1387999927.05,250
2025-07,QCOM,36,1378243330.13,250
2025-07,NOW,37,1373590565.17,250
2025-07,GS,38,1325172441.14,250
2025-07,HD,39,1300561366.9,250
2025-07,HOOD,40,1281558360.41,250
2025-07,ASML,41,1277840127.03,250
2025-07,PDD,42,1250532562.83,250
2025-07,MRK,43,1250472522.77,250
2025-07,JNJ,44,1249432471.59,250
2025-07,PG,45,1248292394.64,250
2025-07,AMAT,46,1237759718.65,250
2025-07,CVX,47,1230645848.09,250
2025-07,MRVL,48,1219656148.15,250
2025-07,TXN,49,1209071449.04,250
2025-07,ABBV,50,1169977792.24,250
2025-07,WFC,51,1166819137.04,250
2025-07,CSCO,52,1164231137.07,250
2025-07,BKNG,53,1143060810.5,250
2025-07,SPOT,54,1102140837.26,250
2025-07,NKE,55,1095236804.29,250
2025-07,KO,56,1094163747.46,250
2025-07,PFE,57,1082979989.34,250
2025-07,PEP,58,1059479687.39,250
2025-07,GE,59,1057114580.24,250
2025-07,GEV,60,1047591501.59,250
2025-07,MCD,61,1040094698.72,250
2025-07,INTU,62,1031404446.01,250
2025-07,DIS,63,1023299972.93,250
2025-07,BRK.A,64,1010715785.49,250
2025-07,SBUX,65,1009126832.03,250
2025-07,C,66,1008050273.72,250
2025-07,TMO,67,992107005.21,250
2025-07,DELL,68,986986608.06,250
2025-07,PANW,69,978415924.78,250
2025-07,IBM,70,978337279.85,250
2025-07,LRCX,71,975318315.08,250
2025-07,ACN,72,962866634.16,250
2025-07,VST,73,929610363.27,250
2025-07,TMUS,74,929606866.33,250
2025-07,SNOW,75,927512309.27,250
2025-07,HIMS,76,906502592.47,250
2025-07,CEG,77,897114591.34,250
2025-07,LIN,78,893372942.24,250
2025-07,CAT,79,888022414.19,250
2025-07,SHOP,80,880542404.82,250
2025-07,T,81,870893811.61,250
2025-07,ARM,82,862479845.21,250
2025-07,ISRG,83,857194186.58,250
2025-07,VZ,84,848378166.62,250
2025-07,F,85,846376378.16,250
2025-07,ANET,86,843144733.3,250
2025-07,AMGN,87,837477922.74,250
2025-07,VRT,88,836187193.55,250
2025-07,ETN,89,831807385.48,250
2025-07,CMCSA,90,823696405.83,250
2025-07,CVNA,91,821016114.13,250
2025-07,KLAC,92,818918336.19,250
2025-07,HON,93,818273864.41,250
2025-07,MARA,94,816785075.36,250
2025-07,RDDT,95,805506769.09,250
2025-07,NEE,96,805440725.25,250
2025-07,PYPL,97,800630462.38,250
2025-07,MS,98,791220700.7,250
2025-07,PM,99,787664493.23,250
2025-07,DHR,100,786337909.0,250
2025-07,MELI,101,785106714.25,250
2025-07,AXP,102,781450981.56,250
2025-07,ADI,103,773390133.89,250
2025-07,TGT,104,756772657.45,250
2025-07,COP,105,755256155.07,250
2025-07,ABT,106,747109163.51,250
2025-07,GILD,107,738088825.38,250
2025-07,DASH,108,725097529.85,250
2025-07,SCHW,109,716147571.93,250
2025-07,PGR,110,709715600.88,250
2025-07,CMG,111,701682767.52,250
2025-07,LULU,112,685216026.83,250
2025-07,ELV,113,675450871.61,250
2025-07,BMY,114,670174420.2,250
2025-07,LMT,115,665365718.74,250
2025-07,RTX,116,663980160.11,250
2025-07,BLK,117,661894411.42,250
2025-07,ABNB,118,658801926.51,250
2025-07,VRTX,119,656188223.03,250
2025-07,REGN,120,654737938.46,250
2025-07,NVO,121,645006797.93,250
2025-07,CVS,122,641926533.47,250
2025-07,UNP,123,636055692.39,250
2025-07,COF,124,632926368.2,250
2025-07,FISV,125,632587345.22,250
2025-07,SOFI,126,632494170.55,250
2025-07,TJX,127,627098643.69,250
2025-07,GM,128,620835404.26,250
2025-07,SPGI,129,618272013.41,250
2025-07,BSX,130,616392949.8,250
2025-07,WDAY,131,615690451.52,250
2025-07,UPS,132,612496165.7,250
2025-07,SHW,133,609279037.74,250
2025-07,LOW,134,605690520.33,250
2025-07,MDT,135,601280602.69,250
2025-07,NXPI,136,597548643.61,250
2025-07,RGTI,137,593783179.59,250
2025-07,DE,138,593541230.99,250
2025-07,NU,139,588131553.85,250
2025-07,BX,140,579890011.49,250
2025-07,IONQ,141,576412496.98,250
2025-07,SNPS,142,575607858.5,250
2025-07,OXY,143,573806434.59,250
2025-07,APO,144,565002451.54,250
2025-07,CDNS,145,564924868.19,250
2025-07,MCK,146,561562595.28,250
2025-07,FSLR,147,558767060.68,250
2025-07,UAL,148,556991040.08,250
2025-07,XYZ,149,553578979.19,250
2025-07,CI,150,550237034.37,250
2025-08,NVDA,1,32819883324.19,250
2025-08,TSLA,2,29719094493.13,250
2025-08,AAPL,3,11709808439.37,250
2025-08,MSFT,4,9175543136.01,250
2025-08,META,5,8710240030.85,250
2025-08,AMZN,6,8489782805.26,250
2025-08,PLTR,7,7247586322.92,250
2025-08,MSTR,8,5634556999.39,250
2025-08,GOOGL,9,5622840097.25,250
2025-08,AVGO,10,5512548089.76,250
2025-08,AMD,11,5427555928.38,250
2025-08,GOOG,12,3792894171.72,250
2025-08,UNH,13,3338022757.0,250
2025-08,LLY,14,3001585465.77,250
2025-08,COIN,15,2924050409.28,250
2025-08,SMCI,16,2819220346.54,250
2025-08,TSM,17,2781364646.12,250
2025-08,JPM,18,2326835919.16,250
2025-08,MU,19,2283319070.36,250
2025-08,BABA,20,2216243682.43,250
2025-08,V,21,2154285386.37,250
2025-08,BRK.B,22,2150809456.4,250
2025-08,COST,23,1970517244.58,250
2025-08,INTC,24,1920490315.55,250
2025-08,CRM,25,1901342303.88,250
2025-08,ORCL,26,1822776936.31,250
2025-08,APP,27,1820164426.21,250
2025-08,XOM,28,1776085221.17,250
2025-08,HOOD,29,1720436644.7,250
2025-08,BAC,30,1714585375.16,250
2025-08,BA,31,1662981801.54,250
2025-08,WMT,32,1614339541.2,250
2025-08,UBER,33,1592051719.07,250
2025-08,ADBE,34,1539556277.03,250
2025-08,CRWD,35,1439785547.76,250
2025-08,MA,36,1408177790.26,250
2025-08,NOW,37,1395201044.66,250
2025-08,GS,38,1359806236.8,250
2025-08,QCOM,39,1342575098.12,250
2025-08,HD,40,1311956126.33,250
2025-08,CVX,41,1310358618.58,250
2025-08,ASML,42,1307073539.75,250
2025-08,JNJ,43,1278345822.53,250
2025-08,PG,44,1276650543.79,250
2025-08,MRVL,45,1276304568.6,250
2025-08,MRK,46,1252298205.06,250
2025-08,TXN,47,1251452975.21,250
2025-08,PDD,48,1245046187.03,250
2025-08,AMAT,49,1226180672.1,250
2025-08,WFC,50,1221796352.3,250
2025-08,CSCO,51,1190562452.0,250
2025-08,SPOT,52,1189275013.53,250
2025-08,ABBV,53,1185871007.65,250
2025-08,BKNG,54,1165316744.93,250
2025-08,GEV,55,1161948456.55,250
2025-08,KO,56,1127421853.23,250
2025-08,GE,57,1121243993.96,250
2025-08,PEP,58,1097756143.76,250
2025-08,PFE,59,1078358829.77,250
2025-08,NKE,60,1075742506.47,250
2025-08,C,61,1062933863.15,250
2025-08,INTU,62,1061671941.57,250
2025-08,HIMS,63,1044311211.72,250
2025-08,MCD,64,1039491924.12,250
2025-08,PANW,65,1038783974.12,250
2025-08,IBM,66,1037677290.58,250
2025-08,TMO,67,1037095226.78,250
2025-08,DIS,68,1010981041.67,250
2025-08,SBUX,69,1009530265.6,250
2025-08,LRCX,70,971664525.8,250
2025-08,ACN,71,968700281.41,250
2025-08,VST,72,966991290.38,250
2025-08,TMUS,73,955213522.16,250
2025-08,BRK.A,74,934213686.28,250
2025-08,SNOW,75,926898078.97,250
2025-08,DELL,76,921712054.23,250
2025-08,SHOP,77,913373376.45,250
2025-08,CEG,78,908155415.9,250
2025-08,CAT,79,903023204.11,250
2025-08,LIN,80,898716546.71,250
2025-08,T,81,891705963.45,250
2025-08,ISRG,82,878701645.59,250
2025-08,RDDT,83,870716795.43,250
2025-08,CVNA,84,865330150.6,250
2025-08,VRT,85,862609621.9,250
2025-08,ANET,86,857985748.22,250
2025-08,VZ,87,856094561.25,250
2025-08,F,88,844874617.19,250
2025-08,HON,89,842528060.18,250
2025-08,PM,90,842136406.35,250
2025-08,AMGN,91,834928340.85,250
2025-08,ETN,92,831307537.85,250
2025-08,KLAC,93,828744319.38,250
2025-08,CMCSA,94,816076107.62,250
2025-08,PYPL,95,811653638.48,250
2025-08,NEE,96,809458276.33,250
2025-08,MELI,97,804753463.41,250
2025-08,MARA,98,804414070.23,250
2025-08,ARM,99,798948261.64,250
2025-08,AXP,100,796848088.83,250
2025-08,MS,101,793424562.35,250
2025-08,DHR,102,789413219.59,250
2025-08,ADI,103,780306904.37,250
2025-08,ABT,104,762099936.94,250
2025-08,TGT,105,761686930.93,250
2025-08,SOFI,106,755457905.54,250
2025-08,COP,107,754242095.85,250
2025-08,GILD,108,753974861.36,250
2025-08,DASH,109,750463018.05,250
2025-08,PGR,110,746082960.73,250
2025-08,SCHW,111,720482158.53,250
2025-08,ELV,112,702168389.03,250
2025-08,LMT,113,697792986.63,250
2025-08,LULU,114,693976590.5,250
2025-08,CMG,115,687250124.53,250
2025-08,UNP,116,684430906.26,250
2025-08,NVO,117,680991004.15,250
2025-08,FISV,118,680591430.72,250
2025-08,BLK,119,679311061.78,250
2025-08,COF,120,674529645.58,250
2025-08,RTX,121,667681477.29,250
2025-08,REGN,122,661703510.27,250
2025-08,SNPS,123,659251728.96,250
2025-08,BMY,124,658625319.3,250
2025-08,VRTX,125,658160900.14,250
2025-08,RGTI,126,653242210.23,250
2025-08,IONQ,127,652029226.15,250
2025-08,ABNB,128,651885855.71,250
2025-08,CVS,129,644397609.35,250
2025-08,DDOG,130,642924826.06,250
2025-08,BSX,131,642659653.94,250
2025-08,NU,132,637844022.54,250
2025-08,TJX,133,634415184.05,250
2025-08,WDAY,134,627528639.63,250
2025-08,XYZ,135,622145402.46,250
2025-08,SPGI,136,619530855.22,250
2025-08,MDT,137,612005486.16,250
2025-08,SHW,138,610236235.82,250
2025-08,UPS,139,609122043.28,250
2025-08,GM,140,608721933.27,250
2025-08,LOW,141,606457517.18,250
2025-08,DE,142,596390061.36,250
2025-08,NXPI,143,594681843.7,250
2025-08,BX,144,592634520.76,250
2025-08,TTD,145,588108998.39,250
2025-08,UAL,146,585350686.94,250
2025-08,APH,147,579651147.19,250
2025-08,OXY,148,578681021.91,250
2025-08,FCX,149,577445693.41,250
2025-08,APO,150,574983658.36,250
2025-09,NVDA,1,31775702288.3,249
2025-09,TSLA,2,30612122332.49,249
2025-09,AAPL,3,11854462883.42,249
2025-09,MSFT,4,9408571088.53,249
2025-09,META,5,8769546739.17,249
2025-09,AMZN,6,8640969875.63,249
2025-09,PLTR,7,8302979891.04,249
2025-09,MSTR,8,5889429464.48,249
2025-09,GOOGL,9,5786958385.58,249
2025-09,AMD,10,5717885435.28,249
2025-09,AVGO,11,5656934283.45,249
2025-09,GOOG,12,3875035669.8,249
2025-09,UNH,13,3683824028.56,249
2025-09,LLY,14,3117510544.07,249
2025-09,COIN,15,3107307188.82,249
2025-09,TSM,16,2771481878.79,249
2025-09,SMCI,17,2484742965.89,249
2025-09,JPM,18,2366391303.57,249
2025-09,MU,19,2269708653.07,249
2025-09,BABA,20,2268564861.74,249
2025-09,BRK.B,21,2206345788.51,249
2025-09,V,22,2134785679.57,249
2025-09,HOOD,23,2055204220.42,249
2025-09,APP,24,2034702154.49,249
2025-09,COST,25,2027993717.74,249
2025-09,INTC,26,2021954591.07,249
2025-09,ORCL,27,1978422142.94,249
2025-09,CRM,28,1948309468.14,249
2025-09,XOM,29,1792523230.78,249
2025-09,BAC,30,1722141829.28,249
2025-09,BA,31,1698134245.22,249
2025-09,WMT,32,1665965985.23,249
2025-09,UBER,33,1639244983.92,249
2025-09,ADBE,34,1561430339.74,249
2025-09,NOW,35,1470141175.5,249
2025-09,MA,36,1451717268.87,249
2025-09,CRWD,37,1427474653.59,249
2025-09,GS,38,1380202956.95,249
2025-09,HD,39,1325458584.74,249
2025-09,MRVL,40,1322372366.89,249
2025-09,CVX,41,1321770393.05,249
2025-09,JNJ,42,1308573171.65,249
2025-09,QCOM,43,1303718122.21,249
2025-09,ASML,44,1286869514.1,249
2025-09,PG,45,1271108398.97,249
2025-09,GEV,46,1253644739.1,249
2025-09,TXN,47,1249424925.65,249
2025-09,SPOT,48,1244960101.43,249
2025-09,MRK,49,1244881754.62,249
2025-09,WFC,50,1240325474.86,249
2025-09,CSCO,51,1237036670.33,249
2025-09,AMAT,52,1221131701.52,249
2025-09,ABBV,53,1192813482.53,249
2025-09,PDD,54,1172470950.64,249
2025-09,HIMS,55,1156428046.43,249
2025-09,BKNG,56,1156390543.43,249
2025-09,GE,57,1155760496.81,249
2025-09,KO,58,1120919978.2,249
2025-09,PEP,59,1120642287.42,249
2025-09,INTU,60,1114394247.59,249
2025-09,C,61,1102816089.0,249
2025-09,PFE,62,1101459104.5,249
2025-09,IBM,63,1093592597.87,249
2025-09,PANW,64,1090550994.29,249
2025-09,NKE,65,1058116017.61,249
2025-09,TMO,66,1057253538.18,249
2025-09,MCD,67,1049363760.36,249
2025-09,ACN,68,1011700555.26,249
2025-09,VST,69,1002899511.6,249
2025-09,DIS,70,1000957473.83,249
2025-09,RDDT,71,996224493.03,249
2025-09,LRCX,72,976036244.16,249
2025-09,TMUS,73,973555068.43,249
2025-09,SNOW,74,968950461.48,249
2025-09,SHOP,75,960604008.91,249
2025-09,CAT,76,949848230.34,249
2025-09,CEG,77,920607519.5,249
2025-09,T,78,919784975.42,249
2025-09,ANET,79,916291327.97,249
2025-09,SBUX,80,915264819.54,249
2025-09,LIN,81,911263470.21,249
2025-09,ISRG,82,907178859.66,249
2025-09,CVNA,83,904199923.68,249
2025-09,VRT,84,880754534.52,249
2025-09,DELL,85,875451492.41,249
2025-09,PM,86,866297062.29,249
2025-09,SOFI,87,865004820.2,249
2025-09,VZ,88,864099342.0,249
2025-09,BRK.A,89,857516802.85,249
2025-09,HON,90,853275189.94,249
2025-09,F,91,848402732.1,249
2025-09,ETN,92,842596142.65,249
2025-09,KLAC,93,835369348.04,249
2025-09,AMGN,94,832169554.62,249
2025-09,MELI,95,824655044.02,249
2025-09,CMCSA,96,822913545.18,249
2025-09,NEE,97,822581043.54,249
2025-09,MARA,98,812936307.31,249
2025-09,MS,99,806219932.03,249
2025-09,AXP,100,802079377.9,249
2025-09,DHR,101,799941279.81,249
2025-09,PYPL,102,797958990.57,249
2025-09,ADI,103,789786775.54,249
2025-09,DASH,104,785641154.64,249
2025-09,GILD,105,781683856.18,249
2025-09,ABT,106,772909334.37,249
2025-09,PGR,107,762087500.47,249
2025-09,TGT,108,761655955.54,249
2025-09,COP,109,755450446.34,249
2025-09,ARM,110,748182977.41,249
2025-09,SCHW,111,740563537.61,249
2025-09,ELV,112,729191476.33,249
2025-09,NVO,113,722908866.44,249
2025-09,UNP,114,722759967.34,249
2025-09,IONQ,115,713340894.64,249
2025-09,COF,116,710967624.09,249
2025-09,LMT,117,710029382.49,249
2025-09,RGTI,118,709552487.26,249
